Subject_ID|eb_like_count|transit_like_count|comment_count|tag_count_json
28404103|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28404114|1|0|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
28404154|1|0|2|{"#pulsating":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160328|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160330|1|1|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":1}
30160357|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160589|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160594|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160619|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160679|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160695|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160841|1|0|1|{"#pulsating":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30160941|1|1|3|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30161033|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30161146|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30161549|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#eclipsig":1}
30161553|1|0|2|{"#tce":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30161794|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#pulsating":1}
30161851|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30161853|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30161855|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30161970|1|1|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#binary-star":1,"#exoplanet":1,"#transit":1,"like#transit":1}
30162030|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162341|1|1|5|{"#transits":1,"like#transit":1,"#transitingplanet":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162395|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162625|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162640|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162746|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162749|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162779|1|0|2|{"#deltascuti":1,"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30162916|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#trinary":1}
30163318|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30163338|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#glitch":1}
30163355|1|3|3|{"#transit":3,"like#transit":3,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30163359|1|2|3|{"#transits":1,"like#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1}
30163464|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30163754|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30163837|1|2|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":2,"#eclipse":1,"#possible-transit":1}
30163899|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#simulated":1}
30164226|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30164609|1|1|2|{"#transits":1,"like#transit":1,"#exoplanets":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30164622|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30164824|1|0|4|{"#pulsating":1,"#gdor":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30164878|1|1|2|{"#transits":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30164955|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30165211|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30165247|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1}
30165464|1|2|6|{"#transits":1,"like#transit":2,"#candidate":1,"#transitingplanet":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#hot-subdwarf":1}
30165576|1|3|6|{"#contamination":1,"#transit":3,"like#transit":3,"#transitingplanet":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30165770|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30165772|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166049|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166288|1|1|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":1,"#eclipsing_binary":1}
30166570|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166573|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166574|1|1|2|{"#transits":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166637|1|0|2|{"#pulsar":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166667|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166672|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166673|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166676|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166879|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#close_binary":1}
30166883|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30166887|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30166895|1|0|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#binary":1}
30167019|1|0|1|{"#dips":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30167101|1|1|2|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"#variable":1,"#possible-transit":1,"#flare":1,"#possible_transit":1,"#glitch":1,"#candidate":1,"#pulsating":1,"#binary":1,"#flares":1,"#possible":1,"#eclipsebinary":1,"#possibe_transit":1,"#possibe-transit":1,"#maybe_transit":1,"#dip":1}
30167139|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30167367|1|2|5|{"#tce":1,"#toi":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":2,"#transit":1}
30167565|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#variable":1,"#red-dwarf":1}
30167938|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30167941|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30168229|1|0|1|{"#beautiful":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30168231|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30168234|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30168629|1|1|5|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30169494|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30169553|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30169667|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30170119|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#variablestar":1}
30171549|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#flare":1}
30171875|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30172021|1|0|1|{"#beauty":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30172355|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30172360|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30172541|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30172886|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30173274|1|1|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#day6glitch":1,"#possible-transit":1,"like#transit":1}
30173479|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30173639|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30173641|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30173667|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30173744|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30173771|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30173881|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30173947|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1}
30174431|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30174511|1|1|1|{"#exoplanet":1,"#transit":1,"like#transit":1,"#candidate":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30174633|1|2|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":2,"like#transit":2,"#candidates":1}
30174635|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30174637|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30174639|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30174680|1|0|3|{"#close_binary":2,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30174840|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30174892|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1}
30175422|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30175532|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30175638|2|0|2|{"#eclipsing-binary":1,"like#eclipsingbinary":2,"#eclipsingbinary":1}
30175854|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30175905|1|0|2|{"#closebinary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30175928|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30175985|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30176072|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#ebs":2}
30176074|1|1|6|{"#12glitch":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":1}
30176246|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30176251|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30176403|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30176419|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30176635|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30176723|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30176935|1|0|1|{"#pulsating-star":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#planet_transit":1}
30176980|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30177171|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30177542|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30177605|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30177606|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30177855|1|1|1|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30178089|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#rr-lyrae":1}
30178367|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30178502|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#close_binary":1}
30178506|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30178977|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30179103|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30179344|1|0|2|{"#rr-lyrae":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30179346|1|0|2|{"#rr-lyrae":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30179567|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30179576|1|3|4|{"#transits":2,"like#transit":3,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1}
30179579|1|1|3|{"#eclipsing":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":1}
30179718|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30179941|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30179961|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#binarystar":1}
30180128|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30180129|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30180208|1|1|4|{"#candidate":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1,"#toi":1,"#possible-transits":1,"#doubletransit":1}
30180317|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30180343|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#eclipsing_binary":1}
30180646|1|1|3|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30180848|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30180849|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30180977|1|1|5|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1,"like#transit":1,"#eclipse":1,"#eclipsing_binary":1}
30181105|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#close_binary":1}
30181107|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#w-uma":1}
30181240|1|4|4|{"#transit":4,"like#transit":4,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30181436|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30181662|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30182213|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30182222|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30182538|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30182588|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30182617|1|5|5|{"#transit":5,"like#transit":5,"#1glitch":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30182668|1|0|4|{"#rrlyrae":3,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30248719|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30248831|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30248839|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30248966|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30249097|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30249533|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30249583|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#rr-lyr":1}
30249593|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30249766|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30249767|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30249841|1|2|2|{"#transit":1,"like#transit":2,"#transits":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30250263|1|1|3|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30250357|1|0|2|{"#close_binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30250360|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#dsct":1}
30251254|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30251299|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30251682|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30251967|1|0|2|{"#star-spot":1,"#flare":1,"#variablestar":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30252173|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#variable":1}
30252191|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30252384|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30252491|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30252735|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30252959|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30252964|2|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":2,"#eclipsing-binary":1}
30253032|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253044|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253099|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253104|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#close_binary":1}
30253109|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253328|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253458|1|0|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#close_binary":3}
30253460|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253512|1|1|2|{"#transit":1,"like#transit":1,"#tce":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253517|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253549|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253606|1|2|5|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":2,"like#transit":2,"#tce":1}
30253651|1|1|1|{"#possibletransit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253655|1|2|3|{"#transit":2,"like#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1}
30253760|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
30254381|1|0|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#closebinary":1,"#eclipsing":1}
30254391|1|3|4|{"#transit":3,"like#transit":3,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":2}
31862496|1|0|5|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#stellar_variability":1,"#variable":1,"#gdor":1}
31862501|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31862534|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#possible_transits":1}
31983446|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31983779|1|0|2|{"#binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31983866|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#eclipsing_binary":1}
31984227|1|3|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#possible":1,"like#transit":3,"#transits":2,"#flare":1}
31984495|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#possibletransit":1,"like#transit":1}
31984501|1|2|4|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1,"#transit":2,"like#transit":2}
31984505|1|3|4|{"#transit":3,"like#transit":3,"#dip":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31984507|1|2|3|{"#transits":1,"like#transit":2,"#possible_transits":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transit":1}
31984557|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31985306|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31985590|1|3|3|{"#transit":1,"like#transit":3,"#possible-planet":1,"#possibletransits":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1,"#transits":1}
31985602|1|3|3|{"#transit":1,"like#transit":3,"#transits":2,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1}
31985610|1|4|6|{"#transit":2,"like#transit":4,"#binary-star":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":2,"#possible_transits":1}
31985684|1|1|3|{"#possibe":1,"#possibletransits":1,"like#transit":1,"#toi":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986057|1|3|4|{"#transit":2,"like#transit":3,"#planet":1,"#transits":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986066|1|1|3|{"#transits":1,"like#transit":1,"#toi":1,"#confirmed":1,"#planet":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986152|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#dips":1}
31986156|1|3|4|{"#transits":1,"like#transit":3,"#transit":1,"#possibletransits":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1}
31986175|1|2|4|{"#possible_transit":1,"like#transit":2,"#possible-transits":1,"#possibletransits":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986260|1|2|2|{"#transit":1,"like#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#possibletransits":1}
31986507|1|1|4|{"#transits":1,"like#transit":1,"#multipe_maybe":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986514|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986527|1|0|2|{"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986964|1|1|4|{"#transits":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31986970|1|3|4|{"#transit":1,"like#transit":3,"#possibletransits":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1,"#transits":1}
31987112|2|8|20|{"#transit":7,"like#transit":8,"#varable":1,"#transits":1,"#variable":1,"#eclipsingbinary":1,"like#eclipsingbinary":2,"#eclipsing-binary":1}
31987151|2|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":2,"#eclipsing-binary":1}
31987548|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31987591|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31987611|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31987798|1|0|2|{"#glitch":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31987957|1|2|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":2,"#possible_transit":1}
31987975|1|2|3|{"#transit":1,"like#transit":2,"#transits":1,"#usp_planet":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31988123|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31988171|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31988562|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31988578|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31989097|1|1|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1}
31989107|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31989169|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31989428|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31989443|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31989725|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31989851|1|0|2|{"#binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31989865|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31990327|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31990339|1|0|2|{"#close-binary":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31990392|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#eclipsing-binary":1,"#eclipsing_binary":1}
31990437|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31990514|1|1|3|{"#transits":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1}
31990858|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#pulsating":1}
31991019|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31991128|1|0|3|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31991262|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#pulsing":1,"#binary":1,"#beat":1}
31991272|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31991273|1|3|8|{"#possibletransit":1,"like#transit":3,"#tce":1,"#toi":1,"#flares":1,"#binary":1,"#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31991427|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31991635|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31991640|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31991945|1|1|4|{"#variable":1,"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#eclipsingbibary":1}
31992078|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31992246|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31992252|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31992258|1|0|3|{"#eclpsing_binary":1,"#beta-lyr":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31992263|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31992413|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31992421|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31992482|2|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":2,"#eclipsing-binary":1}
31992967|1|2|3|{"#transit":2,"like#transit":2,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#v-shaped":1}
31992980|1|1|7|{"#transit":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31993156|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#eclipsing-binary":1,"#eclipsing_binary":1}
31993656|1|1|1|{"#transits":1,"like#transit":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31993808|1|0|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31993813|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31993826|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
31993975|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#pulsating":1}
31994031|1|1|2|{"#eclipsingbinary":1,"like#eclipsingbinary":1,"#transits":1,"like#transit":1}
31994037|1|0|1|{"#contamination":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31994377|1|3|7|{"#possible":1,"like#transit":3,"#eclipsingbinary":1,"like#eclipsingbinary":1,"#tce":1,"#transits":1,"#planet":1,"#transit":1}
31994443|1|0|9|{"#glitch":1,"#probably":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31994497|1|0|3|{"#binary-stars":1,"#eclipsingbinary":1,"like#eclipsingbinary":1}
31994743|1|0|1|{"#eclipsingbinary":1,"like#eclipsingbinary":1}
